tweet_id,text,is_credible,disaster
1460364453128507392,Biden Effect: Gas Prices in California Reach All-Time Record High at $4.68 per Gallon. Prices in CA are much higher. In Lancaster 7.99 for Reg. 9.00 for diesel https://t.co/WnSwdEnfzU via @gatewaypundit,0,0
1457794471400116228,Sources are saying Gavin Newsome got Guillain Barre syndrome from the third jab…,0,0
1457867659849068547,@kellydleventhal I read from a solid source Gavin Newsome is in the hospital with Guillain Barre syndrome as a result of an adverse reaction to his booster shot.,0,0
1458065274339565577,Is California governor Gavin Newsome paralyzed with Guillain–Barré syndrome after receiving his Covid booster and the media &amp; elite politicians are purposely hiding this from the public?,0,0
1457914225855172612,Newsome missing for 12 days ::Gavin Newsom is out of sight since getting his booster because he developed Bell’s Palsy or Guillain-Barre Syndrome (GBS). This normally would happen within hours after getting his booster See full article here: https://t.co/KWIwL1FMUl,0,0
1457910041361543170,"Does Gavin Newsome now have “Guillain-Barré syndrome""after his booster? Still mandating children take the experimental jabs???? #WheresNewsome #WheresGavin #GavinNewsome",0,0
1457939371563225089,Gavin Newsom is out of sight likely because he has Guillain-Barre syndrome from his booster shot - Dr Steve Kirsh #SteveKirsh #Newsome\n\nhttps://t.co/IgJS7A2HML,0,0
1407545060397400064,California has 1.8 million more registered voters than it should…\n⬇️⬇️⬇️\n\nhttps://t.co/bG90EyM0Ni,0,0
1407639429787815938,"BOMBSHELL: California Has 1.8M More Registered Voters Than it Should https://t.co/5gANEuQYwX \nBræææking News rett fra fjøset. 1,8 mil flere stemmer enn registrerte stemmere i CA. BOOOM!! Ser skummelt ut dette.",0,0
1407686424980250635,Why does California have 1.8 million more registered voters than eligible citizens and why did this overage rise 72% in the 2020 election cycle?,0,0
1407891248048975877,"""Why does California have 1.8 million more registered voters than eligible citizens and why did this overage rise 72% in the 2020 election cycle?""\n\n#California Secretary of State Shirley Weber received a letter from Election Integrity Project California. https://t.co/7WxajiBLlF",0,0
1407893065323323393,"Why do more than 7,700 voters have two November 3, 2020 votes credited to their voting histories?\nWhy does California have 1.8 million more registered voters than eligible citizens and why did this overage rise 72% in the 2020 election cycle?",0,0
1407915880953135104,"California Has 1.8 Million Registered Voters MORE Than It Should Have\n\nPerfect. Par for the course, Gavin. \n\nhttps://t.co/6ZLYcKvW3y",0,0
1408246770019282946,"Twenty States have sent delegates to Arizona to learn about their audit process, as they consider conducting audits themselves due to discovered irregularities, including Pa.\nIn addition California has found they have 1.8 million more registered voters than they have citizens‼️👌🏼 https://t.co/gkpAfLe0kO",0,0
1408949276558778370,Cali flipped Red! \nCali will be Red again and the people who left will regret it. \n\nCalifornia has over 1.8 million ineligible persons registered to vote as of 2/9/2021.\n\nThe 23 highlighted counties have more registered voters than eligible.\n\nhttps://t.co/OdM9kcvOjM https://t.co/vQhoA8WdGr,0,0
1409099665224634371,"@AxelSavage4 ""Voter Fraud is a debunked conspiracy theory (even though California to name but one state had 1.8 million more votes cast than there are eligible registered voters in the state)""",0,0
1417338292782047233,"We won't get better until California cleans its voter roles(1.8 million more registered voters than actual voters), stop motor voter(we give illegals DLs) and we can't allow unconstitutional ballot harvesting! https://t.co/l7yrhu5OQk",0,0
1421528311331758083,"“In their deep dive, Fix California found some very interesting things, besides the 1.8 million more registered voters than California should have. Some California counties have an astoundingly high number of ineligible registrants:” https://t.co/qaIGyF0C93",0,0
1421270800712310788,"This is why men will claim to be women, particularly if they are rapists, to get around the clock access.\n\nAt least one California inmate pregnant as ‘transgender’ convicts move into women’s prisons https://t.co/sJf439rv2E",0,0
1421233772368957446,Transgender Prisons: Inmate Reported Pregnant After California Law Allows Men Housed with Women https://t.co/cchrDQbU02,0,0
1421353893280174084,Color me surprised! NOT! \nThe lunatics are running the asylum in CA @GavinNewsom \n\nTransgender Prisons: Inmate Reported Pregnant After California Law Allows Men Housed with Women https://t.co/JxsRT3rTQC via @BreitbartNews,0,0
1421366274047631360,"Told you this was going to happen.\nIf as transgender man wants to be in a woman's prison, then he should be physically (and permanently) transformed prior to incarceration.\n\nInmate Reported Pregnant After California Law Allows Men Housed with Women https://t.co/WMrVodK5km",0,0
1421465236498956291,WHO COULD HAVE KNOWN THIS WAS A STUPID IDEA?ANYONE THAT WAS NOT AFFECTED BY THE CULT OF PROGRESSIVISM! ANYONE WITH COMMON SENSE!!Transgender Prisons: Inmate Reported Pregnant After California Law Allows Men Housed with Women https://t.co/9Km8Yui0jp via @BreitbartNews,0,0
1421496605522419720,"Dearest God, please help these women. \n\nIs this how we ""protect"" the weakest among us?\n\nTransgender Prisons: Inmate Reported Pregnant After California Law Allows Men Housed with Women https://t.co/kchYsH1aRA via @BreitbartNews",0,0
1423355176497434627,"You Can't Make This Sh*t Up!: Tales From Prison. A Female prisoner pregnant after California allows biological men to be housed with women under new trans policy. Gavin Newsom needs to halt transgender mixing of prison populations, women advocates say.\nhttps://t.co/ddvGXwHsL7",0,0
1423815216459141120,California prisons are housing transgender biological men in women's prisons. They are handing out condoms. Some of the transgenders are in for hings like murder of women and one for raping a 12 yr old girl. Already inmates are getting pregnant. What the hell?!,0,0
1424187574273384458,So I guess we now add rape and unwanted pregnancy to a woman's punishment in a California prison...\n\nShame on whoever supported this law.\n\nFemale Inmate Pregnant After Being Forced To Share Prison With Biological Men Claiming To Be Transgender https://t.co/QSWcDpwuqU,0,0
1419370138030247942,"They are also reporting that Newsom has been indicted by the military, that Susan Rice has been convicted of treason, and Rumsfeld committed suicide.\nQnuts. https://t.co/ORHxQbkNN2",0,0
1412218883625287685,"@blackcat476 @LucianVfd @LilaGraceRose @UCSF So babies aren’t children? Got it, I guess that’s how imperceptive to reality you would have to be to justify harvesting children’s genitals.",0,0
1412133575051419650,"The obtained UCSF emails show the harvesting of clitorises, testicles, &amp; penises of murdered babies.\n\nWe must outlaw the killing of our children &amp; the abuse of their bodies.\n\nRT if you agree! https://t.co/kK1JuBqRZ4",0,0
1412235609352151046,UCSF's callous abortion harvesting operations exposed in records obtained by pro-life group https://t.co/OTjXMdQXek. ABORTED BABIES WHO ARE BORN ALIVE IN USA ARE CITIZENS. KILLING THEM IS MURDER.,0,0
1412770779792617472,Pure Evil: UCSF’s Baby Part Harvesting Operations Exposed In Records Obtained By Pro-Life Group https://t.co/eBYYGDdpym,0,0
1412786515344723972,"SHAME ON UCSF 👎😠 ""University of SF Caught Harvesting Genitalia From Aborted Babies for Research - Daily Wire reports Pro-Life San Francisco made the gruesome discovery in documents that it requested through the California Public Records Act...""\nhttps://t.co/Ev3NJbHiCB",0,0
1413481034868355075,THE DAILY WIRE: Fauci’s NIAID Funded UC San Francisco Study Involving Aborted Babies. Researchers harvested genitalia including “gonads” for experiments. UCSF’s Bixby Center for Global Reproductive Health supports several programs that have trained thousands in US to do abortions,0,0
1415003855633494020,"@Sal_Robins @cubanaangel Well, her connections, discussed in the Ovarit comments get me worried. If this is really her: ""These bombshell emails expose UCSF harvesting the clitorises, testicles, &amp; penises of murdered babies.""\nhttps://t.co/8S6cRE2Hbg",0,0
1417927682122260485,PolitiFact confirms veracity of report on UCSF's harvesting of body parts while labeling it 'false' https://t.co/82teewU72a IN FEDERAL COURT A WITNESS STATED THAT PLANNED PARENTHOOD HARVESTS THE BEATING HEARTS OF BABIES WHO SURVIVE ABORTION.,0,0
1417981254184624137,".@UCSF is aborting babies, procuring their organs - including genitals and gonads - and using them for research. \n\nIn published emails, their “collectors” casually send each other holiday greetings after listing the genitalia they’ve just harvested\n\n(1/2) https://t.co/KP0PlKPLny",0,0
1423375274029223944,@Breaking911 I seem to recall California telling people NOT to charge their electric cars because of power outages.\n\nGood plan🙄,0,0
1418231009292611588,"California wants residents to buy electric cars and give up gas ⛽️ powered autos. Then, California politicians want you to not charge up your car to save the electric grid. Next, they will probably want you to ride a bicycle or a horse to work. 👇 https://t.co/sJlNdk2kpZ",0,0
1416598182876696576,"@WSJ Meanwhile in California they are asking people not to charge their electric cars do to lack of power generating capacity, what a circle jerk!",0,0
1416569094711689223,"@WSJ California today: “please don’t charge your electric cars, our grid can’t take it.”",0,0
1416523991011954695,"Since California’s power grid is under immense pressure, you are NOT to charge your electric cars right now!! \n\n(not satire)",0,0
1415106255929192451,@PhilMurphyNJ LOL...when California demands electric cars and then asks owners not to charge them because the grid is strained....I'll keep my gas car thank you!,0,0
1414839622962614275,@MAW1212 @wolfblitzer Didn't you see California say people who have electric cars can't charge them..,0,0
1414818251700379653,@AlexEpstein Save the planet! Drive electric cars! Oh wait. You all can’t. California told you not to charge them. https://t.co/Y9jjEzv0BP,0,0
1414764608502571016,@WillingAndreT @DirtyTesla @Tesla @elonmusk California is asking people not to charge their electric cars because they don’t have enough energy. Thifted to electric to get away from gas. What options are next?,0,0
1414753386956787714,@WhiteHouse As California's govenor Newsom is advising citizens not to charge their electric cars because there's not enough energy. Lmfao Democrats are idiots.,0,0
1448376951157280769,@catturd2 @Axy0m Even if the ships detour they will still hit a backlog. The problem is not enough truck drivers to haul the cargo from the ports. It's not just a problem in California. It's worldwide. Covid decimated the trucking industry.,0,0
1451078435623907333,Efforts to keep ports open 24-7 to reduce cargo ship backlog aren’t going to work because insane trucking regulations in Dem-controlled California are keeping trucks off the road https://t.co/kcsWYZLN5d,0,0
1301664907071565824,So you’re telling me Nancy Pelosi’s nephew (governor of California) wants to make pedophilia legal. No way that’s gonna pass. Talking about 21 year olds can be with 11 year olds gtfo.,0,0
1301667798800723968,@laralogan California about to pass new law making pedophilia legal.,0,0
1301705438459834368,@Doodlebob1312 Listen go speak this loud about the bill in california that is making actual pedophilia one step closer to being completely legal any rebuttal to this will just mean you don't care about actual children okay?,0,0
1301708360572522498,WHY IN THE FUCK IS PEDOPHILIA LEGAL IN CALIFORNIA???? WHAT MADE YALL PASS THIS,0,0
1301734030136705024,"Thanks to “normalize everything” &amp; inclusivity culture, pedophilia is legal in California. You no longer have to register as a sex offender unless the person is more than 10 years younger than you. So when 11 year olds bring home a 21 year old,SURPRISE! No ones going to jail!🥳",0,0
1301751069945425920,By the way if you’ve been living under a rock. Pedophilia is legal in California. A 50 year old man can have sex with an 9 year old....4 year old.... 2 year old. And they would not get in trouble. Smh https://t.co/x0flZ9zNy5,0,0
1301775846424948736,So everyone is cool? Everyone fine with California making pedophilia legal now? Disappointed in all of you,0,0
1301840603819520003,Leave California in droves people! You have @GavinNewsom destroying the economy and you have creepy Sen Scott Wiener trying to make pedophilia legal,0,0
1289391081507794945,@BeeNicNic @DemNevada @HeyTammyBruce Here in California NONCITIZENS can vote!,0,0
1290278464671514624,#democrats laugh as criminal california gives millions of noncitizens mail in ballots to vote against TRUMP,0,0
1324153374158237696,@realDonaldTrump @BreitbartNews I heard from locals that in a previous election they were bussing in noncitizens from across the USA-Mexico Border in Arizona to vote Democrat. I also wonder why many people with California plates seem to be in AZ lately. Voter ID and verification of length of residency needed.,0,0
1374817558407208961,"The left want power/control so badly, they’re doing to our country what the left did to California. Cheating and fraud, give illegals more than citizens, bring them in in droves. They care nothing for the US. Give noncitizens and idiots everything, they’ll vote for you forever.",0,0
1097374856667193345,@PhillyD I just watched a news clip outlining a new law just passed in California that will basically ban the sale of the Bible? Is this shit legit?,0,0
1099443319275425793,This California State Assembly bill would BAN the Bible! https://t.co/dHFHRMwVZ5,0,0
1100473966706262017,"We are witnessing prophecy being fulfilled before our eyes. With California trying to ban the Bible, Laura Loomer's bank account suspended (unable to buy nor sell as predicted in the book of Rev.), &amp; now this man arrested in London for preaching God's Word. The End Times is here! https://t.co/DE55crTGJB",0,0
1100945770646257666,This California State Assembly bill would BAN the Bible! https://t.co/66IYHBEjov via @YouTube @POTUS @realDonaldTrump @benshapiro @seanhannity @Truckercarlson @charliekirk11 @WhiteHouse HELP STOP THIS!!!,0,0
1101076092058767360,#SAD &amp; #VeryIMportant The time has come where they are trying to ban the bible in the #USA in the state of #California #Vote #No but also get all you know about truth in you while you can so you won't be... https://t.co/JnM922uFkf,0,0
1101489690341924865,"""For the LORD your God is the one who goes with you to fight for you against your enemies to give you victory.” - Deuteronomy 20:4\n\nProposed Law ‘Ban the Bible’ in California?\n\nFull Interview's HERE: https://t.co/sVF0CjMVEs\n\n#Bible #GodsLove #GodsMotivations #California #law https://t.co/Qsjl1YOl6A",0,0
1102346646145253376,Wake up CALIFORNIA. This California State Assembly bill would BAN the Bible! https://t.co/ieYSorFlpo via @YouTube,0,0
1103295789198123009,"So California is getting hit with blizzards, floods, mudslides, lightning storms, and wild fires... maybe they shouldn’t have ban the Bible.",0,0
1107381258047418369,"California wants to ban the Bible. How about the Koran? If they ban all religious books, how long before there’s a giant earthquake and the entire state falls into the sea, never to be seen again?",0,0
1107460851487948800,Can the other 49 states vote Cali out of the USA? RT @DoingRight1: Democrats want to ban the Bible in California. #Walkaway from the Democratic Party all citizens that believe in God and the constitution. \n\n@DoingRight1 follows back all #MAGA #KAG https://t.co/GdvDNDvmTN,0,0
1108421623361822726,@gex_daniel @robertdunlap947 @senatemajldr @RandPaul @realDonaldTrump Legislation is in the works to ban the Bible in California. Can the Lords return be far off?,0,0
1114761700232663040,"@AwesomeAngel40 Don’t forget that these little girls get to look forward to mutilation soon, if not already. But hey, let’s ban chick-fil-a from our airports, and the Bible from California. What could go wrong?",0,0
1118801312198594560,"Flint is already getting 100 million. California wanted to pass a bill that would ban the Bible and Trump was criticized for signing Bibles at a church. People are caring less about Christianity, especially if they can try and use it negatively since they don’t like the president https://t.co/TAr2Mb2NUJ",0,0
1125040636007190529,Have you read Leviticus 18? It's the reason that California wants to ban the Bible. Tell us what you think.,0,0
1125759499346694144,DemicRats in California wanted to ban the Bible and everything printed that may be anti gay! Shades of Nazi Germany!,0,0
1131902306268721153,@rholftroy @chrischristex16 @Cern_lXXl @sethgambee @imkimaaron @garym9999 @FreyrLord @SwettmanF @JulieAMcLean @AmericanAtheis6 @MLarsvogel @____Roar____ @RandeRev @blairbrown @Lalanamour @wpcguy @michellmybell1 @dadebiluno @Shannon27765244 @questions_faith @LeannEAF @geraldpayne25 @rjmx @childofpromise3 @GoldOnion @CindyJC007 @SolaScriptura99 @CrispyCurry @ThinkyTexan @NaturalBAtheist @APH41010855 @HaircutSpock @LegendZane @YouGotcoBurned @USMCNoggin @JustSayingWhat1 @beastcoaster91 @DaBauz @MPEACE2017 @TiSeven2 @Cormaic_Ruadh @Jesus_is_G_d @Bentley32255822 @Rev11_5 @Nahdya777 @TheJoshHarmon @_Helicon_ @Goodbye_Jesus @escaped_ferret @RTheatheist Didn’t California try to ban the Bible as hate speech?,0,0
973933873456443395,California Governor Jerry Brown Signing Order To Use Arabic Numerals In Public Schools Is… https://t.co/VYq9TNeVSs,0,0
936712297279574016,No one accept blood that comes from California. They allow HIV and AIDS people to donate blood for transfusions now that they say it's not deadly. It just kills you slowly but they have PHRMA medication for that and free healthcare that others pay for. Please abort too! 😎,0,0
936712893151825920,"@FoxNews @TheJusticeDept California is the face of the Dem party. Illegals get precedence over citizens, illegals can commit crimes with impunity, high taxes and infecting people with HIV or even knowingly donating blood while HIV positive is no longer a crime. Lunatics",0,0
936713758042341376,California Gov. Jerry Brown To Allow HIV Positive People To Donate Blood https://t.co/OM1FzQQkfK via @yournewswire,0,0
936725306643062785,BEWARE CALIFORNIA - OUR GOVERNOR HAS GONE OFF THE DEEP END AND IS ALLOWING HIV POSITIVE PEOPLE TO GIVE BLOOD IN BLOOD DRIVES AND THEY DON'T HAVE TO DISCLOSE. FEDERAL LAWS ANYONE?\n\n@realDonaldTrump THERE MUST BE A FEDERAL LAW AGAINST THIS?\nhttps://t.co/8bbEfHYPY4,0,0
936731884163358721,And now California is on the verge of allowing HIV positive people to donate blood. 😲 https://t.co/cVjyzA5r6i,0,0
936739531994300416,"@TeamPelosi How is someone in California going to lecture us about taxes with a straight face? You are taxing Californians to death while protecting illegal alien murderers in sanctuary cities, weaponizing HIV for knowingly infecting or donating blood now a misdemeanor! Stop saying you care",0,0
936742942915534848,HELL ON EARTH: CALIFORNIA- Sanctuary State - WILD FIRES – HEPATITIS - HIV BLOOD DONATIONS O.K. - ANTIFA SUPPORTER – MURDERS BY ILLEGALS O.K. https://t.co/IgUkpqeNsw,0,0
936759795419246592,"After years of working to weed out HIV positive blood from Blood Bank donations, California Legislators and Governor want to pass a law ALLOWING AIDS INFECTED BLOOD TO BE DISTRIBUTED. Is Everyone in CA insane? https://t.co/XmdKFBTbDs",0,0
936781072775311360,"California! Home of sick beauty standards that appeal to pedophiles, violent gangs, illegal immigrants who commit violent crime, and now HIV positive blood donation!",0,0
1428731839615848449,"CONSERVATIVE CALIFORNIA VOTERS BEWARE!!!!! The recall ballot envelopes have holes in them where, if you vote to recall, it can be see my vote counters and tossed out. This is how they are cheating. Pack your ballot so it can't happen #CaliforniaRecall #CaliforniaFraud",0,0
1428783671960477700,"Time to Save California, if you vote by mail, track your ballot to ensure it is received. Also, LA County Ballot envelopes have holes to see how you voted, so place in envelope with your vote not showing on the outside. https://t.co/1Rz9MA5uDK",0,0
1428805006350712832,"Now California is facing voter fraud again with the Gubernatorial election. Return envelopes have holes punched where anyone handling the envelopes can see a ""YES"" vote. Please make sure you place your ballot in a way that the holes will not show your answer!!!",0,0
1428833656487907328,@sfchronicle Why are there two holes conveniently on the back of California mail in ballot return envelopes which clearly show wether people marked yes or no for the recall 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔,0,0
1428813886229295114,California Officials Confirm Mail-In Ballot Envelopes for Recall Election Have Holes-“It’s a huge problem that they don’t see. Being able to see if someone voted YES on the recall (in the largest county in the state) is scary.” \n\nhttps://t.co/sJrNzwpj11,0,0
1428889930088976389,Mail In Fraud AGAIN. So this just out in California. The Mail In Envelopes containing the ballot for the Governor recall has 2 large holes in front. Once folded the box to recall Newsome can be seen thru the hole. Cheating AGAIN by the Left. Unfreaking Real,0,0
1428905951445331968,"Some envelopes containing absentee ballots for the #California election to #RecallGavinNewsom have holes in them, #Election officials have confirmed.\n\nFormer acting DNI @RichardGrenell shared the clip on Twitter, writing, “This is cheating.” https://t.co/KbaFg4MNNd",0,0
1429301661927833600,Should be a huge revolt about the way the California office of Voter Registration placed HOLES in different locations of recall ballot return envelopes. What could they possibly be used for except corruption. Holes are apparently in different locations depending on your locale.,0,0
1429963074358874113,100% Last week my cousin in California told us about the holes on the envelopes. He said the fix is in and Larry Elder will be cheated out of the election. https://t.co/NTRXxMFqIq,0,0
1430083578403205122,The California governor’s recall election is just another example of voter fraud by democrats. Get ready. It is just beginning. Changed laws. Envelopes with strategic holes. What else have they planned? #DemocratsCheat #electionfraud #CaliforniaRecallElection https://t.co/xgHNuJCPNu,0,0
1459189475926544388,"Yep, also, it can cause paralyzing. Y'all heard of Newsom? He took the shot, disappeared for days, and now is partially paralyzed in the face😪😪 https://t.co/0KKhvH2gbV",0,0
1458547070961397771,Gavin Newsom out of sight likely because he had Bell's palsy from booster shot: They said he had personal issues ... like half his face was paralyzed? Our best guess from evidence is vaccine-induced Bell's Palsy kept him from public view for almost 2 weeks https://t.co/NgrY8NUVrB,0,0
1458342682539880450,"~ he was suffering from ‘Guillain~Barre Syndrome’, a rare but devastating side effect associated with some vaccines that often leaves the patients partially or completely paralyzed.. A Silicone Valley Entrepreneur who was 90% sure Newsom had Bells Palsy.",0,0
1458214594506199040,"Leftist Moderna Vaccine is killing Hundreds, it Just got one of there Own !!!\n\nDid you hear that our Governor Newsom got Bell's Palsy from the Moderna vaccine and is partially paralyzed. He wants all school age children vaccinated before they go back to school unbelievable",0,0
1458184468733255685,@jablan Have you heard anything lately about Gov. Newsom getting Bell’s palsy and being partially paralyzed from his 3rd injection?,0,0
1458117041911644162,@JohnPiacentini4 @Royek22 @BuckSexton So UR the sheeple those stories are targeting!?! I was wondering who actually ate up that bs propaganda about people’s dying words being “if only I had been vaxxed!” It looks like the the vaxx N*zi Newsom was paralyzed by a booster shot. What do you think his last words were?,0,0
1458094240148467731,"On Newsom: He has GBS, Half of his face is paralyzed from the vaccine. True Story. Dr. Steve Hirsch on substack and other outlets reporting as well.",0,0
1458084496713076767,@thehill Ironic considering the states #1 Advocate Newsom now has his face is paralyzed from the vax,0,0
1458063438769438723,Where is Gavin Newsom and his droopy paralyzed face?,0,0
1457857268628738051,@SunSentinel Gavin Newsom is paralyzed from his shots. Yeah!,0,0
1369089906815942657,"@CassyWearsHeels @Eloise93833941 This is plain wrong. They are using signature verification in California to remove their Governor, yet the Democrats don't want verification in elections? Power hungry.",0,0
1369200902888906752,"Tony Fauci, Bill Gates and the Democrats want you to carry vaccination ID's?\n\nCalifornia insisting on signature verification to recall Gavin Newsom?\n\nBut the Democrats don't want you to verify signatures or have ID to vote!!\n\nGO FIGURE😲🤔",0,0
1369259597081542656,"@BreitbartNews @seanhannity @DineshDSouza @DonaldJTrumpJr @POTUS Just an observation, funny how the recall vote is subject to signature verification but a Presidential election is not. Are you feeling the hypocrisy California?",0,0
1369279240781303815,@foxandfriends Why is it necessary to verify the signatures for the recall of California governor Newsom when signature verification wasn’t necessary in the 2020 election? #ElectionIntegrity,0,0
1369342846310879232,"@LeslieMarshall You're suppressing voters as we speak, with your newfound zest for Draconian signature verification in California. It's always voter suppression, until it's your ox being gored.",0,0
921126677119414272,Fake News: NO Illegal Muslim From Iran Arrested For Starting California Wildfire https://t.co/Jpy9qS6WP1 https://t.co/Bap27F0OMh,1,1
1311128121924517895,Fact Check: BLM Rally And Antifa Riot Instigators Have NOT Been Charged And Arrested For Arson In California And Oregon Wildfires\n\nhttps://t.co/t0D9Horqda\n\n#Debates2020 #factcheck,1,1
1309441811384020992,"@tefoudere @AdamParkhomenko Antifa arsonists *weren't* arrested for the california wildfire. This is what I mean, you read a few things that were true, so you weren't paying attention when they told you something that wasn't.",1,1
1307895617071480833,New Post on Lead Stories: Fact Check: BLM Rally And Antifa Riot Instigators Have NOT Been Charged And Arrested For Arson In California And Oregon Wildfires https://t.co/fo5Gd9ge09,1,1
1354995901534711812,"But in all honesty, Jewish people and Judaism are not the causes of your problems, and if you are assuming that Jews used a space laser to start the wildfires in California (????) then I’m truly unable to help you. Please seek psychiatric evaluation and leave the Jews alone.",1,1
1354996853956354056,"The idea that the California wildfires were caused by a Jewish Space Laser is anit-semetic, but part of me thinks the idea of Jewish Space Laser is pretty hilarious.",1,1
1355011664333078531,@Briskerov A congresswoman from Georgia blamed wildfires in California on Jewish space lasers and she wasn't joking,1,1
1355023678832996355,There’s a sitting member of Congress who believes Jewish people (in the form of the Rothschild family) used a space laser to start the California wildfires. Boy I can’t wait to find out what disaster she thinks the LGBTQ community is responsible for.,1,1
1478578743862038528,"PG&amp;E power lines sparked massive Dixie Fire in NorCal, investigation finds https://t.co/tygDFY2SAr",1,1
1479583459563606016,The California Department of Forestry and Fire Protection (“CAL FIRE”) has determined that power lines owned and operated by Pacific Gas &amp; Electric Company (“PG&amp;E”) caused the 2021 Dixie Fire. Read the full article! \nhttps://t.co/G3NICv3hkX https://t.co/WuOWrzVleo,1,1
1479222196300292096,PG&amp;E power lines sparked the Dixie Fire in Northern California. Contact Singleton Schreiber today for legal assistance at (619) 771-FIRE. Find the link in our bio to read the full article. \n#lawyersofinstagram #wildfire #law https://t.co/ydCXEIbjbI,1,1
1478941913763962888,"PG&amp;E power lines started the enormous Dixie Fire, investigators said Tuesday.\n\nThe blaze, the second largest wildfire in recorded California history, scorched 963,309 acres and destroyed 1,329 structures last year. https://t.co/Gih9bwFVvE",1,1
1478849791236870145,"PG&amp;E power lines ignited the second-largest fire in California history, state investigators concluded https://t.co/epIOs1mED3",1,1
1478838308247511040,"Effing PG&amp;E AGAIN!!\n\nCalifornia's second-largest wildfire was sparked when power lines came in contact with a tree, Cal Fire says\n\nhttps://t.co/hBQvNoB8Nq",1,1
1458916516120842242,Fire on Catalina Island right now. https://t.co/sK8IsiMcKa,1,1
1458924000608985089,"#BREAKING: A column of smoke is visible from Catalina Island, where a 10-acre brush fire is burning. https://t.co/BlJ008Tr7U",1,1
1458937624962416641,Several firefighting aircraft have been deployed to battle a brush fire near a campground on Catalina Island. https://t.co/Z4LVjyMsSu,1,1
1458946678824882176,Brush Fire Burning Near Campground On Catalina Island https://t.co/bSY2pHTxXL,1,1
1459068578821554182,Brush fire blackens 17 acres on Catalina Island https://t.co/TNgIuOlgeB,1,1
1459293109175537668,#MiddleFire on Santa Catalina Island Yesterday. Well done to all who made quick work of this fire! #SoCal #CAwx https://t.co/QCcj5SAtFO,1,1
1451982393833840646,"An evacuation warning has been issued for the Alisal Fire Burn area ahead of the first significant storm of the season. COVID cases continue to decline in Santa Barbara. Read more in KCSB's weekend-edition newsletter for Saturday, October 23. https://t.co/mWzpXJF2Vj",1,1
1451965316917907459,"#Alisal Fire - With the approaching storm and potential for debris flow, an EVACUATION WARNING has been issued to the areas west of Las Flores Canyon, east of Mariposa Reina, south of West Camino Cielo, and down to the ocean. Visit https://t.co/gujtJTUSEj https://t.co/y4cjVCSxHg",1,1
1451881121931792389,Evacuation warnings issued for Alisal Fire burn area ahead of weekend storm https://t.co/OAB5PY8vbf,1,1
1451717745628758022,#BREAKINGNEWS: An evacuation warning has been issued due to the incoming rainstorm headed for Santa Barbara County on Sunday with the potential to produce a debris flow near the Alisal fire burn areas.\n\nhttps://t.co/y1zujAn3Cs\n#edhat #SBnews #AlisalFire,1,1
1470888873303711744,Evacuation Order Canceled for Alisal Fire Burn Area After Overnight Storm\nhttps://t.co/OJIyphtO8Z,1,1
1470883896749404167,County Cancels Evacuation Order for Alisal Fire Burn Area \nhttps://t.co/tbxCzgSXdi,1,1
1470846089075228672,An evacuation order has been issued by the County of Santa Barbara in and around the Alisal fire burn scar due to a potential for flash flooding and mud and debris flows caused by an incoming storm. https://t.co/uSbyCCxBL3,1,1
1470798701253771268,"SoCal storm: Evacuation order issued for Alisal Fire burn area in Santa Barbara County; evacuation warnings in L.A., Orange counties https://t.co/Nk1jTugQaM",1,1
1470732915738820613,It’s a rainy morning. We’re watching the Alisal Fire burn scar area under an evacuation order. \n\nPlus tracking a major power outage in Santa Barbara. A transformer blew in the storm. Detail on @NewsChannel312 5-7am. https://t.co/q93LFv8Ejx,1,1
1470688829589921796,Santa Barbara Evacuation Areas Affect Hundreds Of People Living Near Alisal Fire Burn Scar https://t.co/4aRGC32zg6,1,1
1489305170009751553,"A recent study out of #UCDavis concludes that in order to help protect #forests against fires and make them more resilient, the density of forests, in some cases, should be reduced by as much as 80%. #wildfires #DixieFire #CaldorFire🔥\nhttps://t.co/xoytIONVvL",1,1
1449875661905141760,"The Caldor Fire has burned 221,775 acres so far. https://t.co/lPk14EpNM8",1,1
1449881055943557130,San Francisco:: Fire crews work to repair containment lines of California’s Caldor Fire https://t.co/TERAkVWC2i,1,1
1449915159720472580,"Reeling from Caldor Fire damages, Sierra-at-Tahoe's reopening date still in air https://t.co/dzV0Zp8svX",1,1
1443482949782056964,"Caldor Fire Relief Efforts, Toy Donation https://t.co/oCbeIl9VPA",1,1
1443421073136136195,"September 29, 2021. #CaldorFire Morning Briefing https://t.co/300udZfjga",1,1
1443447272654585858,"The #CaldorFire is now 83% contained and gained just 1 acre in size in last 24 hours. New incident commander tonight - ""This fire is still a sleeping giant."" #LakeTahoe @LakeTahoeUSFS @CALFIREAEU https://t.co/quB0iyI5UP https://t.co/b1kYBqQtQ4",1,1
1438944117891821568,"The Caldor Fire burning near Lake Tahoe is 218,857 acres and still 71% contained as of Friday morning. The Forest Service announced that the fire had actually decreased by 410 acres from its last report.\n\nhttps://t.co/FtvRkBTkak",1,1
1438946799209811975,Highway 50 remains closed between Kyburz and Meyers in @CountyElDorado due to public safety concerns from damage in the #CaldorFire. Reminder that SR-88 in @CaltransDist10 reopened yesterday and can be used as an alternate route to @cityofslt this weekend. 89 also open. https://t.co/g3OQcsu1vd,1,1
